@relation 'lineCommentData-weka.filters.unsupervised.attribute.Remove-R41,45-46,50-57,61,65-66,73,81,85-86,103-106,110-weka.filters.unsupervised.attribute.Remove-R30-34,37,40-43,49-52,56-62,65-68-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R25-26-weka.filters.unsupervised.attribute.Remove-R26-42,51-71-weka.filters.unsupervised.attribute.Remove-R27'

@attribute commentID numeric
@attribute diffSize numeric
@attribute insertStatement numeric
@attribute insertStatementWeight numeric
@attribute deleteStatement numeric
@attribute deleteStatementWeight numeric
@attribute updateStatement numeric
@attribute updateStatementWeight numeric
@attribute parentChange numeric
@attribute parentChangeWeight numeric
@attribute orderingChange numeric
@attribute orderingChangeWeight numeric
@attribute conditionChange numeric
@attribute conditionChangeWeight numeric
@attribute insertAlternative numeric
@attribute insertAlternativeWeight numeric
@attribute deleteAlternative numeric
@attribute deleteAlternativeWeight numeric
@attribute newAllLine numeric
@attribute oldAllLine numeric
@attribute subLine numeric
@attribute changeLine numeric
@attribute changeLineWeight numeric
@attribute firstDiffLocation numeric
@attribute tokenChange numeric
@attribute wordSize numeric
@attribute codeSimilarity numeric
@attribute oldCodeCommentSimilarity numeric
@attribute newCodeCommentSimilarity numeric
@attribute subSimilarity numeric
@attribute addWordNumber numeric
@attribute deleteWordNumber numeric
@attribute class {0,1}

@data
2199,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,4,0,4,10,10,10,0,1,0,0
2202,3,0,0,3,8,0,0,1,3,0,0,0,0,0,0,0,0,6,6,4,5,9,4,0,3,9,5,4,14,0,5,0
2208,3,3,8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,6,6,0,6,11,2,1,6,11,6,6,0,0,0,0
2211,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,3,8,10,1,0,6,11,9,9,0,0,0,0
2220,4,2,4,0,0,1,2,1,2,0,0,0,0,1,2,0,0,6,2,4,6,0,1,0,7,10,4,4,0,3,0,0
2223,2,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,7,7,1,2,2,7,0,2,10,9,9,0,1,0,0
2235,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,8,10,1,0,2,10,11,11,0,1,0,0
2238,6,3,3,0,0,0,0,1,1,0,0,5,5,1,1,0,0,8,8,3,8,0,7,0,4,10,9,10,3,1,0,0
2244,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,10,1,0,2,11,11,11,0,0,0,0
2247,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,8,8,3,6,2,7,0,5,11,6,6,0,0,0,0
2253,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,6,2,6,0,8,10,8,8,0,1,0,0
2256,7,2,2,6,5,0,0,2,2,0,0,1,1,1,1,2,2,7,7,2,8,0,1,0,5,9,7,8,7,2,4,0
2259,7,6,6,2,2,3,2,1,1,0,0,0,0,0,0,0,0,8,8,6,8,8,4,0,4,10,5,8,21,6,0,0
2262,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,3,2,7,1,4,10,11,11,0,1,1,0
2268,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,6,1,3,11,11,11,0,0,0,0
2271,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,3,5,0,6,9,6,7,2,5,0,0
2277,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,2,1,3,11,11,11,0,0,0,0
2295,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,1,6,6,3,0,5,10,8,8,0,1,0,0
2298,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,2,8,8,2,0,3,10,8,8,0,1,0,0
2301,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,10,1,0,6,11,9,9,0,0,0,0
2304,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,7,4,6,1,6,10,8,8,0,1,0,0
2310,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,4,1,4,10,11,11,0,0,1,0
2313,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,2,1,5,11,8,8,0,0,0,0
2316,4,3,6,0,0,1,2,0,0,1,2,0,0,0,0,0,0,8,8,3,4,1,6,1,3,10,11,11,0,6,1,0
2319,5,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,1,6,1,5,10,11,11,0,6,0,0
2322,3,2,5,0,0,0,0,2,5,2,5,0,0,1,3,0,0,8,7,6,6,3,1,0,7,11,9,9,0,0,0,1
2346,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,8,8,1,1,8,11,8,8,0,0,0,0
2352,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,3,2,7,1,4,11,11,11,0,0,0,0
2358,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,7,7,2,7,7,2,0,7,11,6,6,0,0,0,0
2361,3,1,3,0,0,1,3,3,8,0,0,1,3,0,0,0,0,7,7,1,5,4,2,0,6,11,11,11,0,0,0,0
2364,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,7,1,1,1,3,0,7,10,11,9,13,1,2,0
2367,4,3,6,1,2,0,0,1,2,0,0,0,0,0,0,0,0,6,5,1,6,0,3,0,2,9,5,5,0,3,0,0
2373,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,7,0,3,11,10,10,0,0,0,0
2382,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,6,8,10,1,0,2,11,11,11,0,0,0,0
2385,3,0,0,2,5,0,0,2,5,0,0,1,3,0,0,0,0,7,7,3,7,10,3,0,5,10,7,7,0,0,1,0
2394,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,4,0,4,11,8,8,0,0,1,0
2397,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1,1,1,3,0,4,10,8,8,0,0,2,0
2400,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,1,0,6,10,5,5,0,0,1,0
2403,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,1,0,2,10,11,11,0,0,1,0
2412,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,7,0,3,11,8,8,0,0,0,0
2415,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,9,3,0,7,10,7,7,0,3,0,0
2421,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,8,8,0,4,1,5,0,1,11,5,5,0,0,0,0
2424,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,8,0,2,1,5,0,4,11,9,9,0,0,0,0
2427,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,6,0,1,2,1,0,7,11,4,4,0,0,0,0
2430,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,8,10,1,0,5,11,10,10,0,0,0,0
2433,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,7,4,6,1,6,11,8,8,0,0,0,0
2436,5,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,2,8,0,7,11,2,2,0,0,0,0
2442,5,4,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,5,1,8,0,4,10,8,8,0,2,0,0
2445,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,4,1,8,1,8,10,9,9,0,1,0,0
2469,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,5,0,6,10,6,6,0,1,0,0
2472,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,5,9,6,6,0,1,0,0
2475,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,6,0,3,10,10,10,0,1,0,0
2478,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,7,7,0,3,2,1,0,4,10,8,8,0,1,0,0
2481,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,8,8,1,4,2,1,0,4,10,8,8,0,1,0,0
2484,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,2,0,8,11,5,5,0,0,0,0
2490,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,7,1,7,8,3,0,6,9,7,7,0,4,0,0
2496,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,6,8,10,1,0,5,10,10,10,0,0,3,0
2502,5,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,8,8,0,5,1,7,1,3,10,7,7,0,1,0,0
2505,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,1,8,9,3,0,7,10,7,7,0,2,2,0
2514,3,1,3,2,5,0,0,1,3,0,0,0,0,0,0,0,0,6,6,1,6,0,4,0,7,10,6,6,4,1,3,0
2523,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,3,1,8,1,3,10,11,11,0,1,0,0
2526,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,1,1,4,10,6,6,2,1,0,0
2532,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,6,0,1,1,2,0,7,11,5,5,0,0,0,0
2535,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,2,0,7,11,6,6,0,0,0,0
2541,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,1,2,2,3,0,4,10,8,8,0,2,0,0
2544,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,0,6,3,6,1,7,10,8,8,0,1,0,0
2559,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,1,3,10,2,2,0,1,1,0
2565,4,3,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,8,7,6,7,6,7,0,6,11,8,8,0,1,0,1
2571,6,1,2,1,2,3,5,0,0,0,0,1,2,0,0,0,0,8,8,3,7,8,7,0,3,10,3,3,0,1,0,0
2577,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,3,1,7,11,5,5,0,0,0,0
2613,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,8,0,4,11,7,7,0,0,0,0
2616,6,0,0,6,9,0,0,2,3,6,11,0,0,0,0,0,0,8,8,2,7,3,7,0,6,10,10,10,0,0,2,0
2619,3,1,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,6,6,1,3,4,3,0,3,10,7,7,0,0,1,0
2622,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,1,0,3,10,7,7,0,0,1,0
2628,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,1,6,11,11,11,0,0,0,0
2631,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,3,3,7,0,3,10,6,6,0,1,0,1
2634,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,2,1,4,11,7,7,0,0,0,0
2637,6,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,7,7,0,6,5,5,1,4,10,8,8,0,1,0,0
2643,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,6,0,1,2,1,0,5,9,7,7,0,1,0,0
2646,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,1,5,11,7,7,0,0,0,0
2649,2,0,0,1,4,0,0,5,0,0,0,1,4,0,0,0,0,8,8,0,3,1,8,0,6,10,6,6,0,0,1,0
2652,3,0,0,2,5,0,0,0,0,0,0,1,3,0,0,0,0,6,7,4,4,4,7,0,6,10,6,6,0,1,1,1
2655,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,7,5,7,0,2,9,4,5,13,8,0,0
2661,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,3,1,1,6,0,6,11,4,4,0,0,0,1
2664,6,4,4,4,4,0,0,0,0,0,0,1,1,0,0,1,1,8,8,2,8,7,7,0,3,10,11,11,0,2,1,0
2670,6,1,2,4,6,1,2,0,0,0,0,0,0,0,0,0,0,8,8,6,7,6,6,0,7,10,6,6,0,2,1,0
2673,6,1,2,0,0,1,2,2,3,0,0,2,3,1,2,1,2,8,8,0,7,2,8,1,6,11,6,6,0,0,0,0
2679,5,2,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,6,4,8,0,7,10,6,5,2,1,2,0
2682,2,2,7,0,0,0,0,3,11,1,4,0,0,0,0,0,0,8,8,0,2,1,8,1,6,11,6,6,0,0,0,0
2685,6,2,3,0,0,4,5,0,0,0,0,1,2,0,0,0,0,7,7,3,7,8,4,0,4,10,5,8,25,2,0,0
2688,4,0,0,4,8,0,0,1,2,0,0,0,0,0,0,0,0,3,7,6,7,0,6,0,3,8,11,11,0,0,6,0
2691,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,2,1,4,10,8,8,0,1,1,0
2694,4,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,0,7,7,5,4,3,7,0,5,10,5,5,0,0,5,0
2697,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,1,1,7,0,5,10,5,5,0,1,0,0
2706,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,6,4,7,0,5,10,5,7,20,6,0,0
2709,7,6,6,1,1,1,1,1,1,0,0,1,1,3,2,0,0,8,8,7,8,0,7,0,3,10,11,11,0,3,1,0
2715,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,1,1,1,7,0,7,11,7,7,0,0,0,0
2724,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,4,6,0,6,7,5,8,28,6,0,0
2733,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,5,1,0,3,11,11,11,0,0,0,0
2736,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,2,4,0,4,10,8,8,0,1,0,0
2739,3,2,5,0,0,0,0,0,0,1,3,1,3,0,0,0,0,8,8,0,6,4,7,1,3,11,5,5,0,0,0,0
2742,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,3,1,1,4,11,8,8,0,0,0,0
2745,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,6,0,5,11,6,6,0,0,0,0
2748,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,4,2,1,6,0,5,10,7,7,0,4,0,1
2751,3,2,5,0,0,0,0,1,3,0,0,1,3,0,0,0,0,7,7,6,7,8,6,0,4,9,3,3,0,2,0,0
2757,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,7,7,0,1,1,6,0,6,11,8,8,0,0,0,0
2760,2,1,4,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,3,2,2,4,4,1,7,11,5,5,0,0,0,0
2763,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,1,1,4,10,6,5,11,1,1,0
2766,3,2,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,6,3,3,4,7,5,0,6,10,4,4,0,2,0,0
2772,3,1,3,0,0,0,0,5,0,0,0,1,3,1,3,0,0,8,8,3,3,1,8,0,7,10,7,7,0,3,0,0
2775,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,8,0,2,1,7,0,7,11,4,4,0,0,0,0
2784,2,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,8,8,0,2,1,7,1,7,10,4,4,0,1,0,0
2790,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,3,11,6,6,0,0,0,0
2793,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,2,4,1,8,0,7,10,4,4,0,2,0,0
2799,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,4,0,4,9,8,8,0,2,5,0
2802,6,6,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,8,0,1,0,3,10,11,9,12,0,1,0
2808,7,6,3,1,1,6,4,1,1,1,1,5,3,0,0,0,0,8,8,4,8,3,3,0,6,10,9,9,0,6,1,0
2811,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,8,0,5,10,10,10,0,3,0,0
2817,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,1,6,0,3,10,11,9,12,0,4,0
2820,2,0,0,1,4,0,0,1,4,0,0,0,0,0,0,1,4,8,8,0,2,1,7,1,7,11,4,4,0,0,0,0
2823,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,6,1,3,11,6,6,0,0,0,0
2835,2,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1,1,0,6,10,9,9,0,0,2,0
2838,6,1,1,5,5,0,0,3,3,0,0,1,1,0,0,2,2,8,8,1,8,3,5,0,7,10,7,7,0,2,1,1
2841,6,4,4,1,1,1,1,7,0,0,0,1,1,2,2,0,0,8,8,6,8,0,8,0,8,11,7,7,0,0,0,1
2847,1,1,5,0,0,0,0,1,5,0,0,0,0,0,0,0,0,8,8,0,1,0,8,1,6,11,8,8,0,0,0,0
2859,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,5,4,6,1,2,10,8,8,0,4,0,0
2862,3,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,5,1,8,0,6,10,8,8,0,1,4,0
2868,3,2,5,0,0,1,3,1,3,0,0,0,0,0,0,0,0,8,8,1,3,1,8,0,5,11,8,8,0,0,0,0
2871,5,2,4,2,4,0,0,1,2,0,0,0,0,0,0,1,2,7,7,1,6,5,1,0,5,10,8,8,0,1,1,0
2877,6,2,3,0,0,4,5,2,3,0,0,1,2,0,0,0,0,8,8,2,7,2,8,0,7,10,8,8,0,2,2,0
2880,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,0,8,0,7,10,8,8,0,1,0,0
2883,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,6,0,5,10,9,9,0,0,2,0
2886,7,7,7,0,0,3,2,2,2,0,0,0,0,1,1,0,0,8,6,7,8,0,3,0,2,9,9,9,0,6,0,0
2898,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,4,4,0,4,11,9,9,0,0,0,0
2901,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2,11,3,0,3,10,4,4,0,0,4,0
2904,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,1,1,8,0,6,10,7,7,0,1,0,1
2907,1,0,0,0,0,0,0,1,5,1,5,0,0,0,0,1,5,8,8,4,8,3,8,0,6,10,7,7,0,0,1,0
2910,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,0,8,0,6,10,7,7,0,1,1,0
2916,6,0,0,6,8,1,2,0,0,0,0,0,0,0,0,0,0,7,8,6,7,0,4,0,2,9,8,11,27,1,6,0
2919,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1,7,0,2,11,11,11,0,0,0,0
2922,6,4,6,0,0,2,3,0,0,0,0,0,0,0,0,0,0,8,8,6,6,2,6,0,6,10,10,10,0,5,0,0
2934,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,1,3,11,5,5,0,0,0,0
2937,3,3,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,8,3,4,1,8,1,3,11,5,5,0,0,0,0
2946,6,5,5,2,2,0,0,5,5,2,2,2,2,1,1,0,0,8,8,6,7,2,8,1,6,11,5,5,0,1,0,0
2949,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,2,0,3,10,4,4,0,1,0,0
2952,7,6,4,0,0,0,0,1,1,0,0,6,5,3,2,0,0,8,8,7,8,0,3,0,3,9,7,7,0,7,0,0
2955,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,3,3,0,6,9,7,7,6,5,0,0
2958,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,5,1,1,6,10,7,7,0,1,0,0
2961,5,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,6,0,6,0,6,9,8,6,22,0,6,1
2964,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,4,3,3,5,1,0,3,9,8,8,0,5,0,0
2970,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1,7,0,6,10,10,10,0,0,4,0
2979,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,2,4,0,4,10,5,5,0,1,0,0
2991,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,5,1,3,0,8,10,7,7,0,6,0,0
2994,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,8,8,1,2,1,8,0,7,11,8,8,0,0,0,0
2997,7,3,2,6,5,0,0,7,11,1,1,2,2,1,1,1,1,8,8,3,8,4,8,1,6,10,7,7,0,0,1,0
3000,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,4,2,1,5,1,0,6,10,7,7,5,0,2,0
3003,6,4,6,1,2,1,2,6,9,0,0,0,0,0,0,0,0,8,8,1,7,2,1,0,7,10,8,8,2,1,2,0
3006,1,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,8,8,3,1,0,8,0,2,11,9,9,0,0,0,0
3015,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,1,1,1,8,0,7,11,7,7,1,1,0,1
3018,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,6,10,8,8,0,2,0,0
3021,4,3,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,6,0,2,0,6,10,6,6,0,3,0,0
3024,4,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,7,3,7,0,4,7,5,6,15,8,4,0
3027,2,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2,2,2,4,0,5,11,10,10,0,0,0,0
3030,7,1,1,7,8,1,1,0,0,0,0,0,0,0,0,1,1,8,8,7,8,6,8,0,7,10,7,7,0,3,6,0
3033,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,7,10,7,7,0,1,1,0
3039,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,1,1,1,7,1,4,10,6,6,0,1,1,0
3042,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,7,6,2,1,1,6,1,7,10,8,8,1,0,1,0
3045,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,6,3,5,0,4,9,9,9,0,6,0,0
3048,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,8,1,6,10,8,8,0,1,0,0
3054,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,4,0,4,11,7,7,0,0,0,0
3057,2,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,6,6,0,2,3,4,0,4,10,7,7,0,1,0,0
3060,2,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,7,7,0,2,2,5,1,3,11,10,10,0,0,0,0
3063,4,2,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,7,7,0,4,2,7,0,4,10,9,9,0,1,1,0
3066,3,2,5,0,0,1,3,1,3,0,0,0,0,0,0,0,0,7,7,3,5,3,1,0,3,11,4,4,0,0,0,0
3069,7,1,1,7,9,0,0,2,2,1,1,0,0,0,0,1,1,7,8,8,8,0,5,0,4,8,6,4,21,0,8,0
3072,4,2,4,0,0,0,0,2,4,0,0,1,2,1,2,0,0,7,7,1,6,8,3,0,4,11,6,6,0,0,0,0
3075,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,7,3,8,0,4,10,9,9,0,6,1,0
3078,2,0,0,0,0,2,7,0,0,3,11,0,0,0,0,0,0,8,8,3,7,4,7,0,4,10,9,9,0,5,0,0
3096,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8,8,0,1,1,5,0,5,11,9,9,0,0,0,0
3105,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,6,6,0,1,2,3,0,5,10,7,7,0,1,1,0
3108,3,0,0,2,5,1,3,1,3,0,0,0,0,0,0,0,0,6,6,3,6,0,6,0,4,11,8,8,0,0,0,0
3111,2,1,4,0,0,0,0,1,4,0,0,1,4,0,0,0,0,8,8,1,3,1,8,0,5,11,9,9,0,0,0,0
3114,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,1,7,0,7,10,4,4,0,1,0,0
3117,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,6,3,8,0,7,10,4,4,0,6,0,0
3120,7,0,0,0,0,6,6,0,0,0,0,4,4,0,0,0,0,8,8,0,7,4,7,0,5,10,9,9,0,1,0,0
3123,2,0,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,8,8,0,6,2,8,0,7,11,5,5,0,0,0,1
3126,3,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,8,5,7,0,7,9,7,7,4,1,7,1
3129,5,5,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0,8,8,7,7,2,8,0,7,10,7,7,0,1,0,1
3135,2,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,8,0,8,10,7,7,0,1,1,0
3144,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,2,1,7,0,4,10,8,8,0,6,0,0
3150,6,1,2,5,7,1,2,0,0,0,0,0,0,0,0,0,0,8,8,5,6,3,7,0,4,10,8,8,0,1,7,0
3156,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,3,7,0,4,10,8,8,0,6,0,0
3159,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,1,7,0,4,10,8,8,0,2,0,0
3165,7,6,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,7,7,4,8,0,8,10,6,6,0,5,0,0
3174,6,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,4,5,0,8,10,6,6,0,0,4,0
3177,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,2,1,6,0,3,10,7,7,0,1,0,0
3189,4,4,8,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6,6,4,6,7,2,0,6,9,6,6,3,3,0,1
3192,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,8,8,0,1,1,5,0,8,10,6,6,1,5,0,0
